word,display,translation,example,type,example_source,question_id,count,target_language
wahlgesetz,Wahlgesetz,electoral law,"Warum gibt es die 5%-Hürde im Wahlgesetz der Bundesrepublik Deutschland? Es gibt sie, weil …",word,question,127,1,en
wahlhelferin,Wahlhelferin,election assistant,Wahlhelferin/Wahlhelfer,word,answer,282,1,en
wahlsystem,"das Wahlsystem, Wahlsysteme",voting system,Das Wahlsystem in Deutschland ist ein …,noun,question,120,1,en
wappentier,"das Wappentier, Wappentiere",heraldic animal,Welches Tier ist das Wappentier der Bundesrepublik Deutschland?,noun,question,29,1,en
wechseln,wechseln,change,"Wenn Abgeordnete im Deutschen Bundestag ihre Fraktion wechseln, …",verb,question,98,1,en
weg,"der Weg, Wege",away,Niemand darf z.B. wegen einer Behinderung benachteiligt werden.,noun,answer,262,1,en
wehren,wehren,defend,"Wenn Sie sich in Deutschland gegen einen falschen Steuerbescheid wehren wollen, müssen Sie …",verb,question,280,1,en
weiter,weiter,more,Erwachsene müssen auch nach der Ausbildung immer weiter lernen.,word,answer,284,1,en
weiterbildung,die Weiterbildung,further education,zur Weiterbildung.,noun,answer,270,1,en
weiß,das Weiß,white,weiß-rot,noun,answer,BE-5,1,en
welcch,Welchem,which,Welchem Grundsatz unterliegen Wahlen in Deutschland? Wahlen in Deutschland sind …,word,question,122,1,en
welche,Welche,which,Welche ist die Flagge der Europäischen Union?,word,question,226,1,en
welchen,Welchen,which,"Welchen Schulabschluss braucht man normalerweise, um an einer Universität in Deutschland ein Studium zu beginnen?",word,question,244,1,en
wem,wem,to whom,"Zu wem gehörte die DDR im ""Kalten Krieg""?",word,question,202,1,en
wende,"die Wende, Wenden",turn,"Warum nennt man die Zeit im Herbst 1989 in der DDR ""Die Wende""? In dieser Zeit veränderte sich die DDR politisch …",noun,question,196,1,en
weste,"die Weste, Westen",vest,des Warschauer Pakts gegen den Westen,noun,answer,185,1,en
widerspruch,"der Widerspruch, Widersprüche",contradiction,Ich lege Widerspruch bei der Behörde ein.,noun,answer,283,1,en
wirken,wirken,work,Die deutschen Bundesländer wirken an der Gesetzgebung des Bundes mit durch …,verb,question,90,1,en
wirtschaftlich,wirtschaftlichem,economic,"Womit kann man in der Bundesrepublik Deutschland geehrt werden, wenn man auf politischem, wirtschaftlichem, kulturellem, geistigem oder sozialem Gebiet eine besondere Leistung erbracht hat? Mit dem …",word,question,102,1,en
wirtschaftsform,"die Wirtschaftsform, Wirtschaftsformen",economic form,Die Wirtschaftsform in Deutschland nennt man …,noun,question,50,1,en
wirtschaftssystem,"das Wirtschaftssystem, Wirtschaftssysteme",economic system,Wie hieß das Wirtschaftssystem der DDR?,noun,question,203,1,en
wirtschaftswunder,"das Wirtschaftswunder, Wirtschaftswunder",economic miracle,"Wann war in der Bundesrepublik Deutschland das ""Wirtschaftswunder""?",noun,question,183,1,en
wissen,wissen,know,Die Frau bekommt ein Kind und ihr Chef weiß das.,verb,answer,104,1,en
woche,"die Woche, Wochen",week,In Deutschland nennt man die letzten vier Wochen vor Weihnachten …,noun,question,296,1,en
wofür,Wofür,for what,"Wofür stand der Ausdruck ""Eiserner Vorhang""? Für die Abschottung …",word,question,185,1,en
wohin,Wohin,where to,"Wohin muss man in Deutschland zuerst gehen, wenn man heiraten möchte?",word,question,265,1,en
woraus,Woraus,from which,Woraus begründet sich Deutschlands besondere Verantwortung für Israel?,word,question,288,1,en
wort,"das Wort, Worte",word,Mit welchen Worten beginnt die deutsche Nationalhymne?,noun,question,40,1,en
wählermehrheit,Wählermehrheit,voter majority,nach dem Willen der Wählermehrheit den Wechsel der Regierung zu ermöglichen.,word,answer,125,1,en
zehn,"die Zehn, Zehnen",ten,Sie kann die Theorie-Prüfung vielleicht in ihrer Muttersprache machen. Es gibt mehr als zehn Sprachen zur Auswahl.,noun,answer,268,1,en
zeigen,zeigen,show,Was zeigt dieses Bild?,verb,question,55,1,en
zeitraum,"der Zeitraum, Zeiträume",period,In welchem Zeitraum gab es die Deutsche Demokratische Republik (DDR)?,noun,question,217,1,en
zirkel,"der Zirkel, Zirkel",circle,"Welcher deutsche Staat hatte eine schwarz-rot-goldene Flagge mit Hammer, Zirkel und Ährenkranz?",noun,question,187,1,en
zuerst,zuerst,first,"Wohin muss man in Deutschland zuerst gehen, wenn man heiraten möchte?",word,question,265,1,en
zukunft,"die Zukunft, Zukünfte",future,"Was man für die Arbeit können muss, ändert sich in Zukunft sehr schnell. Was kann man tun?",noun,question,284,1,en
zurzeit,zurzeit,currently,Die beiden größten Fraktionen im Deutschen Bundestag heißen zurzeit …,word,question,73,1,en
zusammenleben,zusammenleben,live together,Wer darf in Deutschland nicht als Paar zusammenleben?,verb,question,245,1,en
zusammenschluss,"der Zusammenschluss, Zusammenschlüsse",merger,Der Begriff meint den Zusammenschluss europäischer Staaten zur EU.,noun,answer,231,1,en
zuständiger,der Zuständiger,responsible,eine Gaststättenerlaubnis von der zuständigen Behörde,noun,answer,256,1,en
zwangsarbeit,"die Zwangsarbeit, Zwangsarbeiten",forced labor,Zwangsarbeit,noun,answer,15,1,en
zweijährig,zweijähriges,biennial,"Eine Frau, die ein zweijähriges Kind hat, bewirbt sich in Deutschland um eine Stelle. Was ist ein Beispiel für Diskriminierung? Sie bekommt die Stelle nur deshalb nicht, weil sie …",word,question,277,1,en
ährenkranz,Ährenkranz,spike wreath,"Welcher deutsche Staat hatte eine schwarz-rot-goldene Flagge mit Hammer, Zirkel und Ährenkranz?",word,question,187,1,en
ändern,ändern,Change,"Was man für die Arbeit können muss, ändert sich in Zukunft sehr schnell. Was kann man tun?",verb,question,284,1,en
östlich,östlichen,east,Die heutigen fünf östlichen Bundesländer sind der Bundesrepublik Deutschland beigetreten.,word,answer,204,1,en
übernehmen,übernehmen,take over,"Welches Ehrenamt müssen deutsche Staatsbürgerinnen und Staatsbürger übernehmen, wenn sie dazu aufgefordert werden?",verb,question,282,1,en
überwachen,überwachen,monitor,die Einhaltung von Gesetzen zu überwachen,verb,answer,148,1,en
